UnixTime,104,106,108,109,10A,10B,202,37106
1270,平飞,上升飞行,平飞,平飞,向左下降飞行,平飞,平飞,静止
1271,平飞,上升飞行,平飞,平飞,向左下降飞行,平飞,平飞,静止
1272,平飞,上升飞行,平飞,平飞,向左下降飞行,平飞,平飞,静止
1273,平飞,上升飞行,平飞,平飞,向左下降飞行,平飞,平飞,静止
1274,平飞,上升飞行,平飞,平飞,向左下降飞行,平飞,平飞,静止
1275,平飞,上升飞行,上升飞行,平飞,向左下降飞行,平飞,平飞,静止
1276,平飞,上升飞行,上升飞行,平飞,向左下降飞行,平飞,平飞,静止
1277,平飞,上升飞行,上升飞行,平飞,向左下降飞行,平飞,平飞,静止
1278,平飞,上升飞行,上升飞行,平飞,向左下降飞行,平飞,平飞,静止
1279,平飞,上升飞行,上升飞行,向左下降飞行,向左下降飞行,平飞,平飞,静止
1280,平飞,向左飞行,上升飞行,向左下降飞行,向左上升飞行,平飞,平飞,静止
1281,平飞,向左飞行,上升飞行,向左下降飞行,向左上升飞行,平飞,平飞,静止
1282,平飞,向左飞行,上升飞行,向左下降飞行,向左上升飞行,平飞,平飞,静止
1283,平飞,向左飞行,上升飞行,向左下降飞行,向左上升飞行,平飞,平飞,静止
1284,平飞,向左上升飞行,上升飞行,向左下降飞行,向左飞行,平飞,平飞,静止
1285,平飞,向左上升飞行,上升飞行,向左下降飞行,向左飞行,平飞,平飞,静止
1286,平飞,向左上升飞行,上升飞行,向左下降飞行,向左飞行,平飞,平飞,静止
1287,平飞,向左上升飞行,上升飞行,向左下降飞行,向左飞行,平飞,平飞,静止
1288,平飞,向左上升飞行,上升飞行,向左下降飞行,向左飞行,平飞,平飞,静止
1289,平飞,向左上升飞行,上升飞行,向左下降飞行,向左飞行,平飞,平飞,静止
1290,平飞,向左上升飞行,上升飞行,向左下降飞行,向左飞行,平飞,平飞,静止
1291,平飞,向左上升飞行,上升飞行,向左下降飞行,向左飞行,平飞,平飞,静止
1292,平飞,向左上升飞行,上升飞行,向左下降飞行,向左飞行,平飞,平飞,静止
1293,平飞,向左上升飞行,上升飞行,向左下降飞行,向左飞行,平飞,平飞,静止
1294,平飞,向左上升飞行,上升飞行,向左下降飞行,向左飞行,平飞,平飞,静止
1295,平飞,向左上升飞行,上升飞行,向左下降飞行,向左飞行,平飞,平飞,静止
1296,平飞,向左上升飞行,上升飞行,向左上升飞行,向左飞行,平飞,平飞,静止
1297,平飞,向左上升飞行,上升飞行,向左上升飞行,向左飞行,下降飞行,平飞,静止
1298,平飞,向左上升飞行,上升飞行,向左上升飞行,向左飞行,下降飞行,平飞,静止
1299,平飞,向左上升飞行,上升飞行,向左上升飞行,向左飞行,下降飞行,平飞,静止
1300,平飞,向左上升飞行,上升飞行,向左上升飞行,向左飞行,下降飞行,平飞,静止
1301,平飞,平飞,上升飞行,向左上升飞行,向左飞行,下降飞行,平飞,静止
1302,向左上升飞行,平飞,上升飞行,向左上升飞行,向左飞行,下降飞行,平飞,静止
1303,向左上升飞行,平飞,上升飞行,向左上升飞行,向左飞行,下降飞行,平飞,静止
1304,向左上升飞行,平飞,上升飞行,向左上升飞行,向左飞行,下降飞行,平飞,静止
1305,向左上升飞行,平飞,上升飞行,向左上升飞行,向左飞行,下降飞行,平飞,静止
1306,向左上升飞行,平飞,上升飞行,向左上升飞行,向左下降飞行,下降飞行,平飞,静止
1307,向左上升飞行,平飞,上升飞行,向左上升飞行,向左下降飞行,下降飞行,平飞,静止
1308,向左上升飞行,上升飞行,上升飞行,向左上升飞行,向左下降飞行,下降飞行,平飞,静止
1309,向左上升飞行,上升飞行,上升飞行,向左上升飞行,向左下降飞行,向左飞行,平飞,静止
1310,向左上升飞行,上升飞行,上升飞行,向左上升飞行,向左下降飞行,向左飞行,平飞,静止
1311,向左上升飞行,上升飞行,上升飞行,向左上升飞行,向左下降飞行,向左飞行,平飞,静止
1312,向左上升飞行,上升飞行,向左上升飞行,向左上升飞行,向左下降飞行,向左飞行,平飞,静止
1313,向左上升飞行,上升飞行,向左上升飞行,向左上升飞行,向左下降飞行,向左飞行,平飞,静止
1314,向左上升飞行,上升飞行,向左上升飞行,向左上升飞行,向左下降飞行,向左飞行,平飞,静止
1315,向左上升飞行,上升飞行,向左上升飞行,向左上升飞行,向左下降飞行,向左飞行,平飞,静止
1316,向左上升飞行,上升飞行,向左上升飞行,向左上升飞行,向左下降飞行,向左飞行,平飞,静止
1317,向左飞行,上升飞行,向左上升飞行,向左上升飞行,向左下降飞行,向左飞行,平飞,静止
1318,向左飞行,平飞,向左上升飞行,向左上升飞行,向左飞行,向左飞行,平飞,静止
1319,向左飞行,平飞,向左上升飞行,向左上升飞行,向左飞行,向左上升飞行,平飞,静止
1320,向左飞行,平飞,向左下降飞行,向左下降飞行,向左飞行,向左上升飞行,平飞,静止
1321,向左飞行,平飞,向左下降飞行,向左下降飞行,向左飞行,向左上升飞行,平飞,静止
1322,向左飞行,平飞,向左下降飞行,向左下降飞行,向左飞行,向左上升飞行,平飞,静止
1323,向左飞行,平飞,向左下降飞行,向左下降飞行,向左飞行,向左上升飞行,平飞,静止
1324,向左飞行,平飞,向左下降飞行,向左下降飞行,向左飞行,向左上升飞行,平飞,静止
1325,向左飞行,平飞,向左下降飞行,向左下降飞行,向左飞行,向左上升飞行,平飞,静止
1326,向左飞行,平飞,向左下降飞行,向左下降飞行,向左飞行,向左上升飞行,平飞,静止
1327,向左飞行,平飞,向左下降飞行,向左下降飞行,向右飞行,向左上升飞行,平飞,静止
1328,向左飞行,平飞,向左下降飞行,向左下降飞行,向右飞行,向左上升飞行,平飞,静止
1329,向左飞行,平飞,向左下降飞行,向左下降飞行,向右飞行,向左上升飞行,平飞,静止
1330,向左飞行,平飞,向左下降飞行,向左下降飞行,向右飞行,向左飞行,平飞,静止
1331,向左飞行,平飞,向左上升飞行,向左下降飞行,向右飞行,向左飞行,平飞,静止
1332,向左飞行,平飞,向左上升飞行,向左下降飞行,向右飞行,向左飞行,平飞,静止
1333,向左飞行,平飞,向左上升飞行,向左下降飞行,向右飞行,向左飞行,平飞,静止
1334,向左飞行,平飞,向左上升飞行,向左下降飞行,向右飞行,向左飞行,平飞,静止
1335,向左飞行,平飞,向左下降飞行,向左下降飞行,向右飞行,向左飞行,平飞,静止
1336,向左飞行,平飞,向左下降飞行,向左下降飞行,向右飞行,向左飞行,平飞,静止
1337,向左飞行,平飞,向左下降飞行,向左下降飞行,向右飞行,向左飞行,平飞,静止
1338,向左飞行,平飞,向左下降飞行,向左下降飞行,向右下降飞行,向左飞行,平飞,静止
1339,向左飞行,平飞,向左下降飞行,向左下降飞行,向右下降飞行,向左飞行,平飞,静止
1340,向左飞行,平飞,向左下降飞行,向左下降飞行,向右下降飞行,向左飞行,平飞,静止
1341,向左飞行,平飞,向左下降飞行,向左下降飞行,向右下降飞行,向左飞行,平飞,静止
1342,向左飞行,平飞,向左下降飞行,向左下降飞行,向右下降飞行,向左飞行,平飞,静止
1343,向左飞行,平飞,向左下降飞行,向左下降飞行,向右下降飞行,向左飞行,平飞,静止
1344,向左飞行,平飞,向左下降飞行,向左下降飞行,向右下降飞行,向左飞行,平飞,静止
1345,向左飞行,平飞,向左下降飞行,向左下降飞行,向右下降飞行,向左飞行,平飞,静止
1346,向左飞行,平飞,向左下降飞行,向右下降飞行,向右下降飞行,向左飞行,平飞,静止
1347,向左飞行,平飞,向左下降飞行,向右下降飞行,向右下降飞行,向左飞行,平飞,静止
1348,向左飞行,平飞,向左下降飞行,向右下降飞行,向左飞行,向左飞行,平飞,静止
1349,向左飞行,平飞,向左下降飞行,向右下降飞行,向左飞行,向左飞行,平飞,静止
1350,向左下降飞行,平飞,向左下降飞行,向右下降飞行,向左飞行,向左飞行,平飞,静止
1351,向左下降飞行,平飞,向左下降飞行,向右下降飞行,向左飞行,向左飞行,平飞,静止
1352,向左下降飞行,平飞,向左下降飞行,向右下降飞行,向左飞行,向左飞行,平飞,静止
1353,向左下降飞行,上升飞行,向左下降飞行,向右下降飞行,向左飞行,向左飞行,平飞,静止
1354,向左下降飞行,上升飞行,向左下降飞行,向右下降飞行,向左飞行,向左飞行,平飞,静止
1355,向左下降飞行,上升飞行,向左下降飞行,向右下降飞行,向左飞行,向左飞行,平飞,静止
1356,向左下降飞行,上升飞行,向左下降飞行,向右下降飞行,向左飞行,向左飞行,平飞,静止
1357,向左下降飞行,上升飞行,向左下降飞行,向右下降飞行,向左飞行,向左飞行,平飞,静止
1358,向左上升飞行,上升飞行,向左下降飞行,向右下降飞行,向左飞行,向左飞行,平飞,静止
1359,向左上升飞行,上升飞行,向左下降飞行,向右下降飞行,向左飞行,向左飞行,平飞,静止
1360,向左上升飞行,上升飞行,向左下降飞行,向右下降飞行,向左飞行,向左飞行,平飞,静止
1361,向左上升飞行,上升飞行,向左下降飞行,向右下降飞行,向左飞行,向左飞行,平飞,静止
1362,向左上升飞行,上升飞行,向左下降飞行,向右下降飞行,平飞,向左飞行,平飞,静止
1363,向左上升飞行,上升飞行,向左下降飞行,向右下降飞行,平飞,向左飞行,平飞,静止
1364,向左上升飞行,平飞,向左下降飞行,向右下降飞行,平飞,向左下降飞行,平飞,静止
1365,向左上升飞行,平飞,向左下降飞行,下降飞行,平飞,向左下降飞行,平飞,静止
1366,向左上升飞行,平飞,向左下降飞行,下降飞行,向右下降飞行,向左下降飞行,平飞,静止
1367,向左上升飞行,平飞,向左下降飞行,下降飞行,向右下降飞行,向左下降飞行,平飞,静止
1368,向左上升飞行,下降飞行,向左下降飞行,下降飞行,向右下降飞行,向左下降飞行,平飞,静止
1369,向左上升飞行,下降飞行,向左下降飞行,下降飞行,向右下降飞行,向左下降飞行,平飞,静止
1370,向左上升飞行,下降飞行,向左下降飞行,下降飞行,向右下降飞行,向左下降飞行,平飞,静止
1371,向左上升飞行,下降飞行,向左下降飞行,下降飞行,向右下降飞行,向左下降飞行,平飞,静止
1372,向左上升飞行,下降飞行,向左下降飞行,下降飞行,向右下降飞行,向左下降飞行,平飞,静止
1373,向左上升飞行,下降飞行,向左下降飞行,下降飞行,向右下降飞行,向左下降飞行,平飞,静止
1374,向左上升飞行,下降飞行,向左下降飞行,下降飞行,向右下降飞行,向左下降飞行,平飞,静止
1375,平飞,下降飞行,向左下降飞行,下降飞行,向右下降飞行,平飞,平飞,静止
1376,平飞,下降飞行,向左下降飞行,下降飞行,向右下降飞行,平飞,平飞,静止
1377,平飞,下降飞行,向左下降飞行,下降飞行,向右下降飞行,平飞,平飞,静止
1378,平飞,平飞,向左下降飞行,下降飞行,向右下降飞行,平飞,平飞,静止
1379,平飞,平飞,向左下降飞行,下降飞行,向右下降飞行,平飞,平飞,静止
1380,平飞,平飞,向左下降飞行,下降飞行,向右下降飞行,平飞,平飞,静止
1381,平飞,平飞,向左下降飞行,下降飞行,向右下降飞行,平飞,平飞,静止
1382,平飞,平飞,向左下降飞行,下降飞行,向右下降飞行,上升飞行,平飞,静止
1383,平飞,平飞,向左下降飞行,向左下降飞行,向右下降飞行,上升飞行,平飞,静止
1384,平飞,平飞,向左下降飞行,向左下降飞行,向右下降飞行,上升飞行,平飞,静止
1385,平飞,平飞,向左下降飞行,向左下降飞行,向右下降飞行,上升飞行,平飞,静止
1386,平飞,平飞,向左下降飞行,向左下降飞行,向右下降飞行,上升飞行,平飞,静止
1387,平飞,平飞,向左下降飞行,向左下降飞行,向右下降飞行,上升飞行,平飞,静止
1388,平飞,平飞,向左下降飞行,向左下降飞行,向右下降飞行,上升飞行,平飞,静止
1389,平飞,平飞,向左下降飞行,向左下降飞行,向右下降飞行,上升飞行,平飞,静止
1390,平飞,平飞,向左下降飞行,向左上升飞行,向右下降飞行,上升飞行,平飞,静止
1391,平飞,平飞,向左下降飞行,向左上升飞行,向右下降飞行,上升飞行,平飞,静止
1392,平飞,平飞,向左下降飞行,向左上升飞行,向右下降飞行,上升飞行,平飞,静止
1393,平飞,平飞,向左下降飞行,向左上升飞行,向右下降飞行,上升飞行,平飞,静止
1394,平飞,平飞,向左下降飞行,向左上升飞行,向右下降飞行,上升飞行,平飞,静止
1395,平飞,平飞,向左下降飞行,向左上升飞行,向右下降飞行,上升飞行,平飞,静止
1396,平飞,平飞,向左下降飞行,向左上升飞行,向右下降飞行,上升飞行,平飞,静止
1397,平飞,平飞,向左下降飞行,向左上升飞行,向右下降飞行,上升飞行,平飞,静止
1398,平飞,平飞,向左下降飞行,向左上升飞行,向右下降飞行,上升飞行,平飞,静止
1399,平飞,平飞,向左下降飞行,向左上升飞行,向右下降飞行,上升飞行,平飞,静止
1400,平飞,平飞,向左下降飞行,向左上升飞行,向右下降飞行,上升飞行,平飞,静止
1401,平飞,平飞,向左下降飞行,向左上升飞行,向右下降飞行,上升飞行,平飞,静止
1402,平飞,平飞,向左下降飞行,向左上升飞行,向右下降飞行,上升飞行,平飞,静止
1403,平飞,平飞,向左下降飞行,向左上升飞行,向右下降飞行,上升飞行,平飞,静止
1404,平飞,平飞,向左下降飞行,向左上升飞行,向右下降飞行,上升飞行,平飞,静止
1405,平飞,平飞,向左下降飞行,向左上升飞行,向左飞行,上升飞行,平飞,静止
1406,平飞,平飞,向左下降飞行,向左上升飞行,向左飞行,上升飞行,平飞,静止
1407,平飞,平飞,向左下降飞行,向左上升飞行,向左飞行,向右飞行,平飞,静止
1408,平飞,平飞,向左下降飞行,上升飞行,向左飞行,向右飞行,平飞,静止
1409,平飞,平飞,向左下降飞行,上升飞行,向左飞行,向右飞行,平飞,静止
1410,平飞,平飞,向左下降飞行,上升飞行,向左飞行,向右飞行,平飞,静止
1411,平飞,平飞,向左下降飞行,上升飞行,向左飞行,向右飞行,平飞,静止
1412,平飞,向右飞行,向左下降飞行,上升飞行,向左飞行,向右飞行,平飞,静止
1413,平飞,向右飞行,向左下降飞行,上升飞行,向左飞行,平飞,平飞,静止
1414,平飞,向右飞行,向左下降飞行,上升飞行,向左下降飞行,平飞,平飞,静止
1415,平飞,向右飞行,向左下降飞行,上升飞行,向左下降飞行,平飞,平飞,静止
1416,下降飞行,向右飞行,向左下降飞行,上升飞行,向左下降飞行,平飞,平飞,静止
1417,下降飞行,向右飞行,向左下降飞行,上升飞行,向左下降飞行,平飞,平飞,静止
1418,下降飞行,向右飞行,向左下降飞行,上升飞行,向左下降飞行,平飞,平飞,静止
1419,下降飞行,向右飞行,向左下降飞行,上升飞行,向左下降飞行,平飞,平飞,静止
1420,下降飞行,向右飞行,向左下降飞行,上升飞行,向左下降飞行,平飞,平飞,静止
1421,下降飞行,向右飞行,向左下降飞行,上升飞行,向左下降飞行,平飞,平飞,静止
1422,下降飞行,平飞,向左下降飞行,上升飞行,向左下降飞行,平飞,平飞,静止
1423,下降飞行,平飞,向左下降飞行,上升飞行,向左下降飞行,平飞,平飞,静止
1424,下降飞行,平飞,向左下降飞行,上升飞行,向左下降飞行,平飞,平飞,静止
1425,上升飞行,平飞,向左下降飞行,上升飞行,向左下降飞行,平飞,平飞,静止
1426,上升飞行,平飞,向左下降飞行,上升飞行,向左下降飞行,平飞,平飞,静止
1427,上升飞行,平飞,向左下降飞行,上升飞行,向左下降飞行,平飞,平飞,静止
1428,上升飞行,平飞,向左下降飞行,上升飞行,向左下降飞行,平飞,平飞,静止
1429,上升飞行,平飞,向左下降飞行,上升飞行,向左下降飞行,平飞,平飞,静止
1430,上升飞行,平飞,向左下降飞行,下降飞行,向左下降飞行,平飞,平飞,静止
1431,上升飞行,平飞,向左下降飞行,下降飞行,向左下降飞行,平飞,平飞,静止
1432,上升飞行,平飞,向左下降飞行,下降飞行,向左下降飞行,平飞,平飞,静止
1433,平飞,平飞,向左下降飞行,下降飞行,向左下降飞行,平飞,平飞,静止
1434,平飞,平飞,向左下降飞行,下降飞行,向左飞行,平飞,平飞,静止
1435,平飞,平飞,向左下降飞行,下降飞行,向左飞行,上升飞行,平飞,静止
1436,平飞,平飞,向左下降飞行,下降飞行,向左飞行,上升飞行,平飞,静止
1437,平飞,平飞,向左下降飞行,下降飞行,向左飞行,上升飞行,平飞,静止
1438,平飞,平飞,向左下降飞行,下降飞行,向左飞行,上升飞行,平飞,静止
1439,平飞,平飞,向左下降飞行,下降飞行,向左飞行,上升飞行,平飞,静止
1440,平飞,平飞,向左下降飞行,下降飞行,向左飞行,上升飞行,平飞,静止
1441,平飞,平飞,向左下降飞行,下降飞行,向左飞行,上升飞行,平飞,静止
1442,平飞,平飞,向左下降飞行,下降飞行,向右飞行,上升飞行,平飞,静止
1443,平飞,平飞,向左下降飞行,下降飞行,向右飞行,上升飞行,平飞,静止
1444,平飞,平飞,向左下降飞行,下降飞行,向右飞行,上升飞行,平飞,静止
1445,平飞,平飞,向左下降飞行,下降飞行,向右飞行,上升飞行,平飞,静止
1446,下降飞行,下降飞行,向左下降飞行,下降飞行,向右飞行,上升飞行,平飞,静止
1447,下降飞行,下降飞行,向左下降飞行,下降飞行,向右飞行,上升飞行,平飞,静止
1448,下降飞行,下降飞行,向左下降飞行,下降飞行,向右飞行,上升飞行,平飞,静止
1449,下降飞行,下降飞行,向左下降飞行,下降飞行,向右飞行,上升飞行,平飞,静止
1450,下降飞行,下降飞行,向左下降飞行,下降飞行,向右飞行,上升飞行,平飞,静止
1451,下降飞行,下降飞行,向左下降飞行,下降飞行,向右飞行,上升飞行,平飞,静止
1452,下降飞行,下降飞行,向左下降飞行,下降飞行,向右飞行,上升飞行,平飞,静止
1453,下降飞行,下降飞行,向左下降飞行,下降飞行,向右飞行,上升飞行,平飞,静止
1454,下降飞行,下降飞行,向左下降飞行,下降飞行,向右飞行,上升飞行,平飞,静止
1455,下降飞行,下降飞行,向左下降飞行,下降飞行,向右飞行,上升飞行,平飞,静止
1456,下降飞行,下降飞行,向左下降飞行,下降飞行,向右飞行,上升飞行,平飞,静止
1457,平飞,下降飞行,向左下降飞行,下降飞行,向右飞行,上升飞行,平飞,静止
1458,平飞,下降飞行,向左下降飞行,下降飞行,向右飞行,上升飞行,平飞,静止
1459,平飞,下降飞行,向左下降飞行,下降飞行,向右飞行,上升飞行,平飞,静止
1460,平飞,下降飞行,向左下降飞行,下降飞行,向右飞行,上升飞行,平飞,静止
1461,平飞,下降飞行,向左下降飞行,下降飞行,向右飞行,上升飞行,平飞,静止
1462,平飞,下降飞行,向左下降飞行,下降飞行,向右飞行,上升飞行,平飞,静止
