,102,202,104,105,107,106,10A,109,10D,108,10E,10C,10B,10F
4049,1,1,2,-1,245,-1,-1,-1,2,-1,3,2,-1,-1
4050,1,1,2,-1,245,-1,-1,-1,2,-1,3,2,-1,-1
4051,1,1,2,-1,245,-1,-1,-1,15,-1,3,2,-1,-1
4052,1,1,2,-1,24,-1,-1,-1,15,-1,3,2,-1,-1
4053,1,1,2,-1,24,-1,-1,-1,245,-1,3,2,-1,-1
4054,1,1,2,-1,24,-1,-1,-1,245,-1,3,2,-1,-1
4055,1,1,2,-1,24,-1,-1,-1,34,-1,3,2,-1,-1
4056,1,1,2,-1,2,-1,-1,-1,34,-1,3,2,-1,-1
4057,1,1,2,-1,2,-1,-1,-1,35,-1,3,2,-1,-1
4058,1,1,2,-1,24,-1,-1,-1,35,-1,3,2,-1,-1
4059,1,1,2,-1,24,-1,-1,-1,345,-1,3,2,-1,-1
4060,1,1,2,-1,3,-1,-1,-1,345,-1,3,2,-1,-1
4061,1,1,2,-1,3,-1,-1,-1,34,-1,3,2,-1,-1
4062,1,1,2,-1,3,-1,-1,-1,34,-1,3,2,-1,-1
4063,1,1,2,-1,3,-1,-1,-1,34,-1,3,2,-1,-1
4064,1,1,2,-1,345,-1,-1,-1,34,-1,3,2,-1,-1
4065,1,1,2,-1,345,-1,-1,-1,34,-1,3,3,-1,-1
4066,1,1,2,-1,345,-1,-1,-1,34,-1,3,3,-1,-1
4067,1,1,2,-1,345,-1,-1,-1,34,-1,3,3,-1,-1
4068,1,1,2,-1,345,-1,-1,-1,34,-1,3,3,-1,-1
4069,1,1,2,-1,345,-1,-1,-1,34,-1,3,3,-1,-1
4070,1,1,2,-1,3,-1,-1,-1,3,-1,35,3,-1,-1
4071,1,1,2,-1,3,-1,-1,-1,3,-1,35,3,-1,-1
4072,1,1,2,-1,3,-1,-1,-1,345,-1,3,3,-1,-1
4073,1,1,2,-1,3,-1,-1,-1,345,-1,3,3,-1,-1
4074,1,1,2,-1,3,-1,-1,-1,34,-1,1,3,-1,-1
4075,1,1,2,-1,3,-1,-1,-1,34,-1,1,3,-1,-1
4076,1,1,2,-1,35,-1,-1,-1,34,-1,2,3,-1,-1
4077,1,1,2,-1,35,-1,-1,-1,34,-1,2,3,-1,-1
4078,1,1,2,-1,35,-1,-1,-1,34,-1,2,3,-1,-1
4079,1,1,2,-1,3,-1,-1,-1,34,-1,2,2,-1,-1
4080,1,1,2,-1,3,-1,-1,-1,34,-1,2,2,-1,-1
4081,1,1,2,-1,3,-1,-1,-1,34,-1,2,2,-1,-1
4082,1,1,2,-1,3,-1,-1,-1,34,-1,2,2,-1,-1
4083,1,1,2,-1,35,-1,-1,-1,34,-1,2,2,-1,-1
4084,1,1,2,-1,35,-1,-1,-1,-1,-1,2,2,-1,-1
4085,1,1,2,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4086,1,1,2,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4087,1,1,2,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4088,1,1,2,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4089,1,1,2,-1,35,-1,-1,-1,-1,-1,2,1,-1,-1
4090,1,1,2,-1,35,-1,-1,-1,-1,-1,2,1,-1,-1
4091,1,1,2,-1,2,-1,-1,-1,-1,-1,2,1,-1,-1
4092,1,1,2,-1,2,-1,-1,-1,-1,-1,2,1,-1,-1
4093,1,1,2,-1,2,-1,-1,-1,-1,-1,2,3,-1,-1
4094,1,1,2,-1,2,-1,-1,-1,-1,-1,2,3,-1,-1
4095,1,1,2,-1,2,-1,-1,-1,-1,-1,2,3,-1,-1
4096,1,1,2,-1,2,-1,-1,-1,-1,-1,2,3,-1,-1
4097,1,1,2,-1,25,-1,-1,-1,-1,-1,2,35,-1,-1
4098,1,1,2,-1,25,-1,-1,-1,-1,-1,2,35,-1,-1
4099,1,1,2,-1,245,-1,-1,-1,-1,-1,2,34,-1,-1
4100,1,1,2,-1,245,-1,-1,-1,-1,-1,2,34,-1,-1
4101,1,1,2,-1,24,-1,-1,-1,-1,-1,2,34,-1,-1
4102,1,1,2,-1,24,-1,-1,-1,-1,-1,2,34,-1,-1
4103,1,1,2,-1,24,-1,-1,-1,-1,-1,2,34,-1,-1
4104,1,1,2,-1,24,-1,-1,-1,-1,-1,2,34,-1,-1
4105,1,1,2,-1,2,-1,-1,-1,-1,-1,2,3,-1,-1
4106,1,1,2,-1,2,-1,-1,-1,-1,-1,2,3,-1,-1
4107,1,1,2,-1,2,-1,-1,-1,-1,-1,2,3,-1,-1
4108,1,1,2,-1,2,-1,-1,-1,-1,-1,2,3,-1,-1
4109,1,1,2,-1,2,-1,-1,-1,-1,-1,2,35,-1,-1
4110,1,1,2,-1,2,-1,-1,-1,-1,-1,2,35,-1,-1
4111,1,1,2,-1,5,-1,-1,-1,-1,-1,2,35,-1,-1
4112,1,1,2,-1,5,-1,-1,-1,-1,-1,2,3,-1,-1
4113,1,1,2,-1,245,-1,-1,-1,-1,-1,2,3,-1,-1
4114,1,1,2,-1,245,-1,-1,-1,-1,-1,2,3,-1,-1
4115,1,1,2,-1,2,-1,-1,-1,-1,-1,2,3,-1,-1
4116,1,1,2,-1,2,-1,-1,-1,-1,-1,2,35,-1,-1
4117,1,1,2,-1,2,-1,-1,-1,-1,-1,2,35,-1,-1
4118,1,1,2,-1,2,-1,-1,-1,-1,-1,2,345,-1,-1
4119,1,1,2,-1,2,-1,-1,-1,-1,-1,2,345,-1,-1
4120,1,1,2,-1,34,-1,-1,-1,-1,-1,2,3,-1,-1
4121,1,1,2,-1,34,-1,-1,-1,-1,-1,2,3,-1,-1
4122,1,1,2,-1,34,-1,-1,-1,-1,-1,2,3,-1,-1
4123,1,1,2,-1,34,-1,-1,-1,-1,-1,2,3,-1,-1
4124,1,1,2,-1,3,-1,-1,-1,-1,-1,2,3,-1,-1
4125,1,1,2,-1,3,-1,-1,-1,-1,-1,2,3,-1,-1
4126,1,1,2,-1,3,-1,-1,-1,-1,-1,2,3,-1,-1
4127,1,1,2,-1,3,-1,-1,-1,-1,-1,2,3,-1,-1
4128,1,1,2,-1,3,-1,-1,-1,-1,-1,2,35,-1,-1
4129,1,1,2,-1,3,-1,-1,-1,-1,-1,2,35,-1,-1
4130,1,1,2,-1,35,-1,-1,-1,-1,-1,2,35,-1,-1
4131,1,1,2,-1,35,-1,-1,-1,-1,-1,2,345,-1,-1
4132,1,1,2,-1,1,-1,-1,-1,-1,-1,2,345,-1,-1
4133,1,1,2,-1,1,-1,-1,-1,-1,-1,2,35,-1,-1
4134,1,1,2,-1,2,-1,-1,-1,-1,-1,2,35,-1,-1
4135,1,1,2,-1,2,-1,-1,-1,-1,-1,2,345,-1,-1
4136,1,1,2,-1,3,-1,-1,-1,-1,-1,2,345,-1,-1
4137,1,1,2,-1,3,-1,-1,-1,-1,-1,2,34,-1,-1
4138,1,1,2,-1,34,-1,-1,-1,-1,-1,2,34,-1,-1
4139,1,1,2,-1,34,-1,-1,-1,-1,-1,2,3,-1,-1
4140,1,1,2,-1,35,-1,-1,-1,-1,-1,2,3,-1,-1
4141,1,1,2,-1,35,-1,-1,-1,-1,-1,1,3,-1,-1
4142,1,1,2,-1,3,-1,-1,-1,-1,-1,1,3,-1,-1
4143,1,1,2,-1,3,-1,-1,-1,-1,-1,3,3,-1,-1
4144,1,1,2,-1,3,-1,-1,-1,-1,-1,3,3,-1,-1
4145,1,1,2,-1,3,-1,-1,-1,-1,-1,3,3,-1,-1
4146,1,1,2,-1,345,-1,-1,-1,-1,-1,3,3,-1,-1
4147,1,1,2,-1,345,-1,-1,-1,-1,-1,3,3,-1,-1
4148,1,1,2,-1,34,-1,-1,-1,-1,-1,1,3,-1,-1
4149,1,1,2,-1,34,-1,-1,-1,-1,-1,2,3,-1,-1
4150,1,1,2,-1,3,-1,-1,-1,-1,-1,2,3,-1,-1
4151,1,1,2,-1,3,-1,-1,-1,-1,-1,1,3,-1,-1
4152,1,1,2,-1,3,-1,-1,-1,-1,-1,1,3,-1,-1
4153,1,1,2,-1,3,-1,-1,-1,-1,-1,3,345,-1,-1
4154,1,1,2,-1,3,-1,-1,-1,-1,-1,3,345,-1,-1
4155,1,1,2,-1,3,-1,-1,-1,-1,-1,3,34,-1,-1
4156,1,1,2,-1,3,-1,-1,-1,-1,-1,3,34,-1,-1
4157,1,1,2,-1,3,-1,-1,-1,-1,-1,3,3,-1,-1
4158,1,1,2,-1,3,-1,-1,-1,-1,-1,3,3,-1,-1
4159,1,1,2,-1,3,-1,-1,-1,-1,-1,2,3,-1,-1
4160,1,1,2,-1,3,-1,-1,-1,-1,-1,2,3,-1,-1
4161,1,1,2,-1,3,-1,-1,-1,-1,-1,1,345,-1,-1
4162,1,1,2,-1,3,-1,-1,-1,-1,-1,3,345,-1,-1
4163,1,1,2,-1,3,-1,-1,-1,-1,-1,3,34,-1,-1
4164,1,1,2,-1,35,-1,-1,-1,-1,-1,3,34,-1,-1
4165,1,1,2,-1,35,-1,-1,-1,-1,-1,3,34,-1,-1
4166,1,1,2,-1,3,-1,-1,-1,-1,-1,3,34,-1,-1
4167,1,1,2,-1,3,-1,-1,-1,-1,-1,3,34,-1,-1
4168,1,1,2,-1,3,-1,-1,-1,-1,-1,3,34,-1,-1
4169,1,1,2,-1,3,-1,-1,-1,-1,-1,3,34,-1,-1
4170,1,1,2,-1,35,-1,-1,-1,-1,-1,3,34,-1,-1
4171,1,1,2,-1,35,-1,-1,-1,-1,-1,3,34,-1,-1
4172,1,1,2,-1,1,-1,-1,-1,-1,-1,3,34,-1,-1
4173,1,1,2,-1,1,-1,-1,-1,-1,-1,3,2,-1,-1
4174,1,1,2,-1,1,-1,-1,-1,-1,-1,3,2,-1,-1
4175,1,1,2,-1,1,-1,-1,-1,-1,-1,3,245,-1,-1
4176,1,1,1,-1,1,-1,-1,-1,-1,-1,3,245,-1,-1
4177,1,1,1,-1,1,-1,-1,-1,-1,-1,3,245,-1,-1
4178,1,1,1,-1,1,-1,-1,-1,-1,-1,345,24,-1,-1
4179,1,1,1,-1,1,-1,-1,-1,-1,-1,345,24,-1,-1
4180,1,1,1,-1,1,-1,-1,-1,-1,-1,3,2,-1,-1
4181,1,1,1,-1,1,-1,-1,-1,-1,-1,3,2,-1,-1
4182,1,1,2,-1,3,-1,-1,-1,-1,-1,3,2,-1,-1
4183,1,1,2,-1,3,-1,-1,-1,-1,-1,3,2,-1,-1
4184,1,1,2,-1,1,-1,-1,-1,-1,-1,3,2,-1,-1
4185,1,1,2,-1,1,-1,-1,-1,-1,-1,3,2,-1,-1
4186,1,1,1,-1,1,-1,-1,-1,-1,-1,3,2,-1,-1
4187,1,1,1,-1,1,-1,-1,-1,-1,-1,3,2,-1,-1
4188,1,1,1,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4189,1,1,1,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4190,1,1,1,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4191,1,1,1,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4192,1,1,1,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4193,1,1,1,-1,2,-1,-1,-1,-1,-1,245,2,-1,-1
4194,1,1,1,-1,2,-1,-1,-1,-1,-1,245,24,-1,-1
4195,1,1,1,-1,2,-1,-1,-1,-1,-1,245,24,-1,-1
4196,1,1,1,-1,2,-1,-1,-1,-1,-1,245,24,-1,-1
4197,1,1,1,-1,2,-1,-1,-1,-1,-1,24,24,-1,-1
4198,1,1,1,-1,2,-1,-1,-1,-1,-1,24,24,-1,-1
4199,1,1,1,-1,2,-1,-1,-1,-1,-1,24,24,-1,-1
4200,1,1,1,-1,2,-1,-1,-1,-1,-1,24,24,-1,-1
4201,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4202,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4203,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4204,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4205,1,1,1,-1,2,-1,-1,-1,-1,-1,1,24,-1,-1
4206,1,1,1,-1,2,-1,-1,-1,-1,-1,1,24,-1,-1
4207,1,1,1,-1,2,-1,-1,-1,-1,-1,3,24,-1,-1
4208,1,1,1,-1,2,-1,-1,-1,-1,-1,3,24,-1,-1
4209,1,1,1,-1,2,-1,-1,-1,-1,-1,3,24,-1,-1
4210,1,1,1,-1,2,-1,-1,-1,-1,-1,3,24,-1,-1
4211,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4212,1,1,1,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4213,1,1,1,-1,2,-1,-1,-1,-1,-1,34,2,-1,-1
4214,1,1,1,-1,2,-1,-1,-1,-1,-1,34,2,-1,-1
4215,1,1,1,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4216,1,1,1,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4217,1,1,1,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4218,1,1,1,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4219,1,1,1,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4220,1,1,1,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4221,1,1,1,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4222,1,1,1,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4223,1,1,1,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4224,1,1,1,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4225,1,1,1,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4226,1,1,1,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4227,1,1,1,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4228,1,1,1,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4229,1,1,1,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4230,1,1,1,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4231,1,1,1,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4232,1,1,1,-1,2,-1,-1,-1,-1,-1,34,2,-1,-1
4233,1,1,1,-1,2,-1,-1,-1,-1,-1,34,2,-1,-1
4234,1,1,1,-1,3,-1,-1,-1,-1,-1,3,2,-1,-1
4235,1,1,1,-1,3,-1,-1,-1,-1,-1,3,2,-1,-1
4236,1,1,1,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4237,1,1,1,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4238,1,1,1,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4239,1,1,1,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4240,1,1,1,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4241,1,1,1,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4242,1,1,1,-1,35,-1,-1,-1,-1,-1,2,2,-1,-1
4243,1,1,1,-1,35,-1,-1,-1,-1,-1,2,2,-1,-1
4244,1,1,1,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4245,1,1,1,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4246,1,1,1,-1,34,-1,-1,-1,-1,-1,2,2,-1,-1
4247,1,1,1,-1,34,-1,-1,-1,-1,-1,2,2,-1,-1
4248,1,1,1,-1,34,-1,-1,-1,-1,-1,2,2,-1,-1
4249,1,1,1,-1,34,-1,-1,-1,-1,-1,2,2,-1,-1
4250,1,1,1,-1,1,-1,-1,-1,-1,-1,2,2,-1,-1
4251,1,1,1,-1,1,-1,-1,-1,-1,-1,2,2,-1,-1
4252,1,1,1,-1,1,-1,-1,-1,-1,-1,2,2,-1,-1
4253,1,1,1,-1,1,-1,-1,-1,-1,-1,2,2,-1,-1
4254,1,1,1,-1,1,-1,-1,-1,-1,-1,25,2,-1,-1
4255,1,1,1,-1,1,-1,-1,-1,-1,-1,25,2,-1,-1
4256,1,1,1,-1,1,-1,-1,-1,-1,-1,25,2,-1,-1
4257,1,1,1,-1,1,-1,-1,-1,-1,-1,25,2,-1,-1
4258,1,1,1,-1,1,-1,-1,-1,-1,-1,2,2,-1,-1
4259,1,1,1,-1,1,-1,-1,-1,-1,-1,2,2,-1,-1
4260,1,1,1,-1,1,-1,-1,-1,-1,-1,2,2,-1,-1
4261,1,1,1,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4262,1,1,1,-1,2,-1,-1,-1,-1,-1,1,2,-1,-1
4263,1,1,1,-1,2,-1,-1,-1,-1,-1,1,2,-1,-1
4264,1,1,1,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4265,1,1,1,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4266,1,1,1,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4267,1,1,1,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4268,1,1,1,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4269,1,1,1,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4270,1,1,1,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4271,1,1,1,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4272,1,1,1,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4273,1,1,1,-1,25,-1,-1,-1,-1,-1,2,245,-1,-1
4274,1,1,1,-1,25,-1,-1,-1,-1,-1,2,245,-1,-1
4275,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4276,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4277,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4278,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4279,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4280,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4281,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4282,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4283,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4284,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4285,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4286,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4287,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4288,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4289,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4290,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4291,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4292,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4293,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4294,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4295,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4296,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4297,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4298,1,1,1,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4299,1,1,3,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4300,1,1,3,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4301,1,1,3,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4302,1,1,3,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4303,1,1,3,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4304,1,1,3,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4305,1,1,3,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4306,1,1,3,-1,2,-1,-1,-1,-1,-1,2,24,-1,-1
4307,1,1,3,-1,1,-1,-1,-1,-1,-1,1,24,-1,-1
4308,1,1,3,-1,1,-1,-1,-1,-1,-1,1,24,-1,-1
4309,1,1,3,-1,2,-1,-1,-1,-1,-1,3,24,-1,-1
4310,1,1,3,-1,2,-1,-1,-1,-1,-1,3,24,-1,-1
4311,1,1,3,-1,2,-1,-1,-1,-1,-1,3,24,-1,-1
4312,1,1,3,-1,2,-1,-1,-1,-1,-1,3,24,-1,-1
4313,1,1,3,-1,2,-1,-1,-1,-1,-1,3,24,-1,-1
4314,1,1,3,-1,2,-1,-1,-1,-1,-1,3,24,-1,-1
4315,1,1,3,-1,2,-1,-1,-1,-1,-1,1,24,-1,-1
4316,1,1,3,-1,2,-1,-1,-1,-1,-1,3,24,-1,-1
4317,1,1,3,-1,2,-1,-1,-1,-1,-1,3,24,-1,-1
4318,1,1,3,-1,2,-1,-1,-1,-1,-1,345,2,-1,-1
4319,1,1,3,-1,2,-1,-1,-1,-1,-1,345,2,-1,-1
4320,1,1,3,-1,2,-1,-1,-1,-1,-1,15,2,-1,-1
4321,1,1,3,-1,2,-1,-1,-1,-1,-1,15,2,-1,-1
4322,1,1,3,-1,2,-1,-1,-1,-1,-1,24,2,-1,-1
4323,1,1,3,-1,2,-1,-1,-1,-1,-1,24,2,-1,-1
4324,1,1,3,-1,2,-1,-1,-1,-1,-1,24,2,-1,-1
4325,1,1,3,-1,1,-1,-1,-1,-1,-1,24,2,-1,-1
4326,1,1,3,-1,1,-1,-1,-1,-1,-1,24,2,-1,-1
4327,1,1,3,-1,3,-1,-1,-1,-1,-1,24,2,-1,-1
4328,1,1,3,-1,3,-1,-1,-1,-1,-1,24,2,-1,-1
4329,1,1,3,-1,3,-1,-1,-1,-1,-1,24,2,-1,-1
4330,1,1,3,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4331,1,1,3,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4332,1,1,3,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4333,1,1,3,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4334,1,1,3,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4335,1,1,3,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4336,1,1,3,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4337,1,1,3,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4338,1,1,3,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4339,1,1,3,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4340,1,1,3,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4341,1,1,3,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4342,1,1,3,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4343,1,1,3,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4344,1,1,3,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4345,1,1,3,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4346,1,1,3,-1,3,-1,-1,-1,-1,-1,2,2,-1,-1
4347,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4348,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4349,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4350,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4351,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4352,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4353,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4354,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4355,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4356,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4357,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4358,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4359,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4360,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4361,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4362,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4363,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4364,1,1,3,-1,2,-1,-1,-1,-1,-1,4,2,-1,-1
4365,1,1,3,-1,2,-1,-1,-1,-1,-1,4,2,-1,-1
4366,1,1,3,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4367,1,1,3,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4368,1,1,3,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4369,1,1,3,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4370,1,1,3,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4371,1,1,3,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4372,1,1,3,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4373,1,1,3,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4374,1,1,3,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4375,1,1,3,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4376,1,1,3,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4377,1,1,3,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4378,1,1,3,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4379,1,1,3,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4380,1,1,3,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4381,1,1,3,-1,2,-1,-1,-1,-1,-1,3,2,-1,-1
4382,1,1,3,-1,2,-1,-1,-1,-1,-1,1,2,-1,-1
4383,1,1,3,-1,2,-1,-1,-1,-1,-1,1,2,-1,-1
4384,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4385,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4386,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4387,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4388,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4389,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4390,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4391,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4392,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4393,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4394,1,1,34,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4395,1,1,34,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4396,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4397,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4398,1,1,34,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4399,1,1,34,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4400,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4401,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4402,1,1,34,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4403,1,1,34,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4404,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4405,1,1,3,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
4406,1,1,34,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1
